text,annotations
"problem med manlig kollega som tittar konstigt: Jag har en kollega (manlig) som stirrar på ett sätt som inte känns ok. Han kommer och ställer sig jättenära och tittar konstigt. Han har också börjat klappa mig på armen. Det gör han med andra med, så det är inte bara med mig, men jag är inte jätteförtjust i detta. Jag kan tillägga att detta är inget jag har svårt för i vanliga fall, utan det är när det gäller vissa personer. Jag har inte problem med det när det gäller andra manliga personer med, men den här personen sänder ut vibbar som inte känns ok...  Jag behöver lite råd hur jag skall hantera detta för jag vill inte att han skall tycka att jag är otrevlig. Det är svårt när inte folk har de sociala koderna för vad som lämpar sig. Han kanske tycker att jag är söt eller nåt, men jag vill ändå inte bli utstirrad, eller klappad på så fort jag visar mig på min arbetsplats...","{'annotator 1': {'category': None, 'comment': 'reveals subtle sexualization but not outspoken misogyni', 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"När klassas män som slampor?: Hur många ska man som kille ha legat med för att klassas som slampa? tycker att slampa är ett fint ord som bara kan ses som att man har en öppen sexuell frispråkighet. Jag hade gärna blivit kallad för slampa vet dock bara inte när gränsen går? En tjej som har haft sex med över 100personer, eller kanske har sex med 3 killar samma kväll anses vara slampa men när faller då män under för detta uttryck?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 3': None, 'annotator 4': None}"
"Konflikten mellan trueblods och dem smutsiga.: Eftersom pandemin var aldrig slut, har vi ärft ett större problem än det tidigare.  Exakt som som HIV smittade huvudvärks tabletter från Bayer ""aspirin"" har befolkningen frivilligt sprutad sig in massa sjukdommar.  Vi trueblods måste se till att inte ha fysisk kontakt med dessa smutsiga varelse och passera våra rena gener innan mänskligheten är smutsig i helhet.  Hur ska kunna lita på varandra när smutsig blod har valt att ljuga för att kunna para sig med dem renaste av dem renaste människor?  Ingen vaccinerad muslim , kristen eller atheist är rent längre , dem har gått emot Guds vilja.  Men vi ovaccinerade måste överleva och kämpa tills våra gener har blommat en gång till.","{'annotator 1': {'category': None, 'comment': 'Racist, nazi type of language, ren, smutsig trueblood', 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
SVT: Fruntimmersveckan om vädret: http://postimg.org/image/lcaifx4lr/  Vet inte om tråden borde ligga i humor istället... fick mig ett skratt när några rabiata feminister började hetsa om bilden på Facebook. Vart tog humorn vägen?  Själv tycker jag det var roligt och ser gärna denna fler inslag av denna typ från public service i fortsättningen!,"{'annotator 1': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 2': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '5'}, 'annotator 3': None, 'annotator 4': None}"
"Malmö-Man i mediebranschen häktad för sexbrott mot barn.: Knappast någon större kändis för då skulle det nog blåsas upp mer. Låter dessutom som att han har varit verksam inom mediabranschen men varit kanske kan tolkas lite hur som helst. Någon som har en aning? ""En man i 40-årsålder som under många år varit verksam inom mediebranschen häktades i dag av Malmö tingsrätt misstänkt för flera fall av sexbrott mot barn. . . En man i 40-årsålder som under många år varit verksam inom mediebranschen häktades i dag av Malmö tingsrätt misstänkt för flera fall av sexbrott mot barn."" https://www.expressen.se/kvallsposte...rott-mot-barn/","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Varför röstar vi kvinnor rödgrönt?: Ja, jag var oxå ung och naiv en gång för längesen, röd och grön så det räckte och blev över men växte upp och slutade vara naiv. Tillhör riktigt röd arbetarklass sen barnsben men har klättrat till den lägsta nivån av medelklass skulle jag vilja påstå, det går ingen nöd på mig men jag kan inte heller åka på charterresa en gång om året eller ens vart femte år och om bilen krånglar blir det besvärligt (för att ge en bild). Mina närmsta vänninor har oxå lämnat naiviteten bakom sig och min familjs kvinnliga medlemmar likaså. Jag jobbar dock med några sk. feminister i 40-60-årsåldern men de är totalt omöjliga att diskutera detta med, därav min fråga till allmänheten:  Varför röstar vi kvinnor rent generellt och statistiskt sätt på S, V, MP?","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 2': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 3': None, 'annotator 4': None}"
"Schimpanser är ondskefulla varelser: Just nu visas en snyftdokumentär om hur fyra schimpanser som hade flytt från ett zoo blev ihjälskjutna. Det diskuteras fram och tillbaka om det var ""nödvändigt"" att skjuta dem. Allmänhetens risk att bli attackerade vägs mot schimpansernas rätt att leva, och det sitter en kärring och gråter om hur de var som snälla barn.  Min uppfattning är mycket enkel, och det är att de förtjänade skjutas alldeles oavsett situation, eftersom schimpanser är ondskefulla varelser. Istället för att acceptera dem i ett zoo borde de ha skjutits i djungeln de kommer ifrån. I dokumentären berättar de hur schimpanser i Afrika ofta får sina tänder utdragna så att de inte ska bita folk, men detta presenteras som något hemskt istället för vettigt. Vem vill bli biten av en schimpans? Forskare tror att aids hos människor började med att en apa bet en människa.  Att de bär ett dödligt virus är dock inte huvudanledningen att de är ondskefulla. Många djur, så som råttor och rävar bär smittor, men de är inte så hemska som schimpanser. Schimpanser plågar och lemlästar andra djur, och människor om de får chansen. En björn kan bli aggressiv om du närmar dig den eller beter dig fel, men de slutar om du spelar död. En schimpans har som mål att skada dig så mycket som möjligt, och ingenting kan få en schimpans att avbryta sin attack förutom att skjuta ihjäl den. Om man inte skjuter ihjäl schimpansen så kommer den använda sin enorma styrka för att slita av, eller bita av diverse kroppsdelar så som din näsa, dina testiklar, dina fingrar eller händer, och kanske till och med hela din käke.  Finns det någon rimlig anledningen att vi inte bara utrotar denna varelse? Vi utrotade smittkoppor, varför inte schimpansen?","{'annotator 1': {'category': 'Erasure and minimization (Asserting the superiority of men over women to highlight gender inequality but without using a stereotypical picture. Includes:  Phallocentrism/Trivialization/Lacking autonomy or agency)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '3'}, 'annotator 2': {'category': 'Erasure and minimization (Asserting the superiority of men over women to highlight gender inequality but without using a stereotypical picture. Includes:  Phallocentrism/Trivialization/Lacking autonomy or agency)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 3': None, 'annotator 4': None}"
"Vilken låt har rört er mest känslomässigt?: Ingen, jag säger INGEN slår denna! http://www.youtube.com/watch?v=oo75jFLjKaw","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Flicka under 15 år våldtagen vid Coop Stadion Malmö (2023-09-27): https://www.sydsvenskan.se/2023-09-2...ivit-valdtagen  Polisen misstänker att ett barn blivit våldtaget. Offret är en flicka under 15 år. Detta var orsaken tilll att pilisen under natten till tisdagen spärrade av parkeringen vid Coop Stadion.  Träff som spårat ur eller överfallsvåldtäkt?,"{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Inga mer vita kvinnor: Är det fler än mig som tröttnat på vita kvinnor?  Jag ska snart åka till Ghana med min kompis, och där ska jag hitta en redig fru.  De är så fina o goa med sitt lilla neger afro och de lagar god mat. De är trogna sin man.  De kan förhandla och suga kuk.  Finns där ett enda själ till o dejta en vit tjej idag?","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '7'}, 'annotator 3': None, 'annotator 4': None}"
"Polare sade knulla henne extra hårt från mig: Drack några bayerska med en polare ikväll, och skulle då efteråt gå hem och sätta på frugan. Han frågade vad jag skulle göra nu, jag sade vad och då kläckte han ur sig: knulla henne extra hårt för mig, och hur fuck ska jag tolka det? Har de en affär tro?","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '4'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Liten tjej som svär: Jag vet inte om det är jag som har kass humor, men jag skrattade åt det här. :D http://www.wimp.com/cursingkid/","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Smutsiga bomber - raketer och smällare!!!!: Ponera att t.ex kineserna hade ett fast datum där se tänkt invadera ett eller flera länder. Innan de gör detta med det tunga artilleriet så föredrar de givetvis att vårat försvar blivit kraftigt försvagat. T.ex svårt sjuka, ligger och sover , fast i perversioner och allehanda syndiga beteenden som gör att en blir förblindad gentemot fienden.  Tänk om raketerna var preppade med något gift (virus), och som kanske medförde att symptomen visade sig först efter flera veckor.  Hur skulle ni förbereda er inför ett sådant scenario?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Däck som läcker luft.: Nya vinterdäck i januari. Märkte för ett par dagar sedan att ena däcket bak hade lite luft, bara en halv kilos tryck. Fyllde upp till normalt och skruvade loss hjulet och sprutade på vatten+diskmedel på ventil, fälgkant och hela däcket. Läckan är så liten att däcket bara tappar 0.2 kilo per dygn och ingen bubblor eller skum syns när man sprutar på vatten+diskmedel. Fråga: Har däckverkstaden något tätningsmedel dom kan smörja på fälgkanterna för att täta bättre eller har dom bara det sedvanliga fettet dom använder när dom lägger däck på fälg?  Antingen läcker ventilen eller så har jag fått en skada på fälgen efter att däcket på passagerarsidan bak sprack i Finland i slutet på december. Körde några hundra meter innan jag fann en plats att byta till reservhjulet. Detta förutsätter ju att samma fälg hamnade på samma plats hos däckverkstaden när jag köpte nya däck.","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Hur ""gör"" man bäst ett flickebarn?: Så har det blivit dags för liten att få ett syskon! Och roligast tycker jag att det vore om man kunde få en av varje sort, även om det naturligtvis inte spelar någon större roll.  Eftersom vi har en liten pojke så vill jag ju att nästa ska va en flicka - och då har jag hört att det finns vissa tips! Så jag börjar med det lilla jag hört så kanske ni kan fylla på listan? Alla ""huskurer"" är välkomna och värda att testa.  (Naturligtvis får ni veta resultatet om nio månader :) )  1. Eftersom XY spermier har kortare livslängd än XX spermier är chansen att få en flicka större om mannen undviker sex under en längre tid före befruktningen. (lite jobbig)  2. Det är större chans att det blir en flicka om kvinnan INTE får orgasm under befruktningsakten. (Den ska jag nog kunna fixa :D )  3. Det bästa är att pricka in samlaget ett till två dygn innan ägglossningen eftersom XX spremierna lever längre i kvinnan, medan XY simmar snabbare.  Så.... fortsätt listan nu! :)","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Konvertiter till islam - alltid fruntimmer: Titt som tätt publiceras det reportage om svenska konvertiter, och det är alltid kvinnor.  Ett exempel är:  http://www.dn.se/DNet/jsp/polopoly.j...usRenderType=3  Jag har sett fler, både i pappersmedia och tv.  Hur kommer det sig att det alltid är kvinnor som konverterar? De borde väl ha mest att förlora på det?  Mvh buffalo","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '5'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '1'}, 'annotator 3': None, 'annotator 4': None}"
"Varför suger alla filmer och serier nuförtiden?: Alla serier och filmer som skapas nuförtiden suger, och ja! Det är till stor del all feministisk propaganda som framförs som gör de dåliga! Det är fullständigt sant och det är varför de suger kuk! Ärligt talat även filmer och serier som skapades förlängesedan har blivit dåliga nu eftersom nu när de skapar nya säsonger så är det HELT bombarderat med feministisk skit. Man kan ju fan inte se!  En annan sak som jag också har märkt att själva filmen, alltså kameran som filmar har blivit sämre. Sämre vinklar när de snackar och har sämre kvalitet även fast man nu kan se på högre upplösningar. Förr kändes mer riktigt, nu ser man hur absolut FEJK det är. Förstår ni vad jag menar?  Varför har det blivit såhär och varför ändrar de inte? De har förstört några av mina favoritfilmer och favoritserier!","{'annotator 1': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '8'}, 'annotator 2': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '6'}, 'annotator 3': None, 'annotator 4': None}"
