id,tweet,label,length
test_yoruba_00502,"""""ose akoko olule...👆""  ""ose eki olule...✌️""  ""ose eketa olule🤟"" 😂😂😂  you that you're with atiku that night of the primary is talking... shior ##url",Abuse,148
test_yoruba_00005,ẹbọ ni wọ́n ní kó ṣe èṣù ló sọ alábahun àpáta,Normal,45
train_yoruba_00934,mo gbọ́ tuntun àrà me è rírí ní mozambique wọ́n ní wúrà ń bẹ lágbáríi apárí wọ́n bá ń pa apárí kiri,Normal,99
train_yoruba_02313,"""oloriburuku ni awon ara ile e awon ara ile yin ni werey  lagbara olorun, bi ogo se n je t'olorun🙏, another femi go still break 💔 your heart 😂😂 ##url",Abuse,149
train_yoruba_00745,"""elucidate not ejaculate...  weyrey ti like oko ju🤣🤣🤣""",Abuse,54
test_yoruba_00507,"""oshodi boys have found their way to paris... igboro ti daru ooo  #uclfinal #paris #livrma #liverpool #realmadridvsliverpool ##url",Normal,130
train_yoruba_03228,"""awon oniranu is trending this nonsense 👇🏿👇🏿👇🏿🤣🤣🤣🤣😂😂  #iwillnotvotebat  #bat incoming president 💫""",Abuse,98
train_yoruba_03215,àbá ẹ jáde síta gbangba ẹ jẹ́ a mọ ohun ẹ fẹ́ ní pàtó ẹ sinmi ìpànìyàn ní àréwá mẹ̀kúnnù lẹ̀ ńpa ṣáwa la ṣẹ̀ yín ni,Normal,116
dev_yoruba_00702,"""@username omo àlè jati jati.  abeg if you get plug for 2012 benz for 7m, connect me o""",Abuse,87
train_yoruba_03221,"""ẹranko tó ya wèrè bí ẹṣin ò wọ́pọ̀: ẹṣin fi ọmọ rẹ̀ sílẹ̀ ó ńgbé ọmọ ọlọ́mọ kiri. / not many animals are as stupid as the horse: it left its offspring unattended and carried those of others around. [help others, but don't neglect your own, either; prioritise well]""",Abuse,266
test_yoruba_00353,rẹ́rẹ́ rún nílùú libya bí a bá ń naka àbùkù sì libya ó yẹ ká pé àkíyèsí àwọn ìjọba wá láti gbájúmọ́ ojúṣe wọn lábẹ́lé nípa ìpàsè ìṣe fún àwọn ọ̀dọ̀,Normal,147
train_yoruba_02370,"""@username whenever anyone shouts elupii, we answer: stolen mandate must be reclaimed @ agulu magistrate court 😝😂😆 me move...ẹlupiiiiiiii o màá lùlẹ last.""",Abuse,155
train_yoruba_00108,"""this is funny asf 😂😂 oloriburuku ni keyamo ##url",Abuse,49
test_yoruba_00329,ẹrú kú nílé wọ́n lọ sin ín sóko ọmọ kú lóko wọ́n lọ sin ín sílé bẹ́ẹ̀ nìbí ò jù bí bí a ṣe bẹ́rú la ṣe bọ́mọ iworiokanran yoruba,Normal,128
train_yoruba_01085,"""@username konji ti mu iya werey lol""",Abuse,37
train_yoruba_00251,"""from iwo olódo oba. ọmọ á tẹ́nì gbọlá. iwo ìlú alfa ##url ##url",Normal,64
train_yoruba_01783,"""@username we know why you didn’t support him. stop disguising, oloriburuku omo ale.""",Abuse,85
train_yoruba_03072,"""naira marley said ""... werey olosho olobo n5k"" and boys are in the comment laughing   men/boys enjoy slut-shaming 🤦🏾‍♂️""",Abuse,121
test_yoruba_00018,"""#wcw hi there! òkòlò art community presents to you our writers of the month- akin akingbogun and utibe hanson. join us this month as we celebrate their mastery and on the 25th at the western hall, oyo state secretariat as we sit-down with them both at our showcase night. ##url",Normal,278
train_yoruba_02829,ajá mọ ọmọ tirẹ̀ í fún lọ́mú ó mọ ti odù ọ̀yà í kì mọ́lẹ̀ kíni odù ọ̀yà ibeere yoruba owe,Normal,89
train_yoruba_01385,The eleyi of Lagos. Lori iro.,Abuse,29
train_yoruba_00145,"""your mother at home is a prostitute! oloriburuku omo ale! ##url",Abuse,64
train_yoruba_00672,"""ozo still came out of that house without kissing nengi 🤣🤣 like wtf!!! 🙄🙄 this guy mumu sha 😆 #bbnaija #ozonengi""",Abuse,113
train_yoruba_00398,"""@username it's like this is one of those òlòrìbùrúkù sets of people""",Abuse,69
test_yoruba_00346,"""@username olodo oma sofo ni""",Abuse,29
test_yoruba_00684,bẹ́ẹ̀ ni o ẹ wí ire àgbà ìnàkí ọmọ tó bá ṣípá ni ìyá á kúkú gbé mo fi àtẹ̀jíṣẹ́ kan ṣọwọ́ sí yín lórí ínsítágíráàmù ẹ dákun ẹ yẹ̀ ẹ́ wò ikanni mi níbẹ̀ ni,Normal,154
train_yoruba_02084,ègún àfọwọ́fà pọ̀ ju ègún àfiṣe lọ àṣà ìgbàlódé lonìgbà ń lò ti gba mọ́ndé gbé sátidé le wa lọ́ọ́ kí wọ́n ba wọlé sí wa lára ni wọ́n fi parọ́ ayérayé fún wa nípa nǹkan ìbílẹ̀ wa  ìgbésẹ̀ yìí fa ìfàsẹ́yìn fún wa nílẹ̀ adúláwò  ogunileaye egunidile yoruba,Normal,253
dev_yoruba_00362,ẹdẹ àti òsogbo ìpààgọ́ àwọn ológun ìṣẹ̀dálẹ̀ ìlú ẹdẹ wáyé pẹ̀lú àtìlẹ́yìn ọ̀yọ́ láti lè fi ẹdẹ ṣe ìpààgọ́ àwọn ọmọ ogun láti fi ṣe ààbò fún ọ̀yọ́ nítorí àwọn ọmọ ogun iléṣà kí àwọn ọmọ ogun ọ̀ffà ti ìbọ̀lọ̀ ọmọ ogun ìgbàjá ti ìgbómìnà,Normal,234
train_yoruba_00699,"""oriki  corona corona virus tuale oo🙌, omo ologo😉 amuni duro sile tipa tipa😞 amuni da aso bomu dan dan😷 amu ara ilu okere wa si ile ni tulasi🤕 omo buruku ton seru ba gbogbo eniyana😨 ooda jini jini bole🏃""",Normal,203
dev_yoruba_00308,"""onpe! akuntiku e ni ona oorun apaadi! okan kan ni e ma ma jabo @username eyin werey jatijati ##url",Abuse,99
train_yoruba_00003,Olodo ni bobo yii sha. So he does not know the over 6m is the total PVC collected in Lagos since inception and not just the total collected this election year.   and this one wants to be governor of a cosmopolitan city like Lagos. Oti lule tipe tipe.,Abuse,250
dev_yoruba_00618,ọjọ́ ọ̀gágun muhammadu buhari tó ti fìgbà kan rí jẹ́ ààrẹ ilẹ̀ ní ọdún ni ó jáwé olúborí ìbò ààrẹ,Normal,97
train_yoruba_01356,"""na church wey sọ̀rọ̀ sókè. i go dey now! jésù kristi olúwa wa. no dey disguise. i didn’t say werey ó. ##url",Normal,108
train_yoruba_01316,"""weyrey ni ohun le explain omale oshi  😂😂😂 ##url",Abuse,48
test_yoruba_00009,"""@username aswear weyre oloriburuku jati jati ni awon pipu yen  olorungbo""",Abuse,74
train_yoruba_03345,ẹlẹ́yàmẹ̀yà ò dáa nínú ọ̀rọ̀ òṣèlú rárá bá á bá fẹ́ móhun tó dáa bọ̀ níbẹ̀ èmi kì í ṣe íbò haúsá ni mí èétijẹ́ tọ́,Normal,114
train_yoruba_00470,"""if you like go from debate to debates, werey, wahala iyalaya baba iyalaya oponrin iyalaya niyen😩😂😂😂😂. sir. werey. ##url",Abuse,120
train_yoruba_02615,itura ti ode ba nijeria bayi ki eledua se ni aseyori awon oludeno alakatakiti ki eledua ba wa fi wan bu alo wan ni kari ki ama ri abo,Normal,133
train_yoruba_00133,"""lambo, lamba 🐨💜 #oloriofvibes  “just believe that good things are on their way” ✨11:11✨  📸 :lensesthegrapher #djbmaloney #sundayatilashe #lagosevents ##url",Normal,156
dev_yoruba_00647,"""video news   kwara apc chairman, honourable bashir omolaja bolarinwa @username congratulates ambassador ibrahim agboola gambari on his distinct appointment as the chief of staff to president muhammadu buhari @username ##url ##url",Normal,230
train_yoruba_01908,ti n ṣatunṣe aṣiṣe jẹ ilana igbasilẹ awọn idunti software lẹhinna siseto gbọdọ jẹ ilana ti fifi wọn sinu nitorina darapọ mọ wa bi codespacenig ṣafihan ọmọdebinrin rẹ gba awọn ogbon ati ṣe owo naa,Normal,195
train_yoruba_00264,"""i'm almost certain that the moment you typed this and got to ""just like the military..."", your brain told you this is watery shit but you carried on anyway because that's what you do and who you are.  orii gbogbo omo tuntun adugbo ti wo tan because agba radarada ni eyin yi. ##url",Abuse,281
train_yoruba_02811,"""he thinks he's british now. mumu burúkú, o lọń dẹ́jàà🤦 o n pẹ kí wọn tó lù pa ##url",Abuse,84
train_yoruba_02994,"""@username òlùlé lèè kíní, òlùlé lèè kèjí, òtú lúlé lèè kètá.... ò'wà kèé😫😥""",Abuse,76
train_yoruba_02544,"""happy 70th birthday to the best dad in the world. otunba alade of imodi ijebu. #phyna𓃵  #bbnaija ##url",Normal,103
train_yoruba_00463,"EKO o ni baje o o. Thank you, Sir.",Normal,34
train_yoruba_02487,"""@username oloriburuku ni won paul. honestly our leaders are heartless. so much poverty in the land, unemployment, hunger and what they are more concerned is to acquire new fleet's of cars. ara mason pawon nii. awon eleribu eda""",Abuse,228
dev_yoruba_00674,"""there is always something special about glow at night waistbead,very unique and beautiful.   client order to be delivered this morning,from onitsha to awka.  #june12protest mumu no vpn buhari lagos #twitterbannigeria sunday igboho kaduna osinbajo yoruba atiku ##url",Normal,266
dev_yoruba_00483,"""ha. words fail me. i am grateful!   my ijebu ode/ikorodu/lagos journeys prepared me greatly and ìbàdàn further pruned, watered and rooted me unto strength for the journey that i knew would still be long! the soil on which my feet became grounded in doing life as i'm shown!""",Normal,275
train_yoruba_00523,ajá tí ó ti dàgbà tí ó gbó dáadáa ni à ń pè ní okììpa ajá òwé ní kò sí bájá ṣe le pẹ́ láyé tó ẹran ògún ní í ṣe,Normal,111
train_yoruba_01271,"""oro ola mo'n banuso, olohun n'mo diromo omo ijebu alare, omo ijebu kan kii je ojo  owo ni e'je, koni je igbado  mon w'owo lo mo pade iyi lona, tim'ba l'owo ohun na tan kini n'wo fi'ra owo… ##url",Normal,195
train_yoruba_02663,"""today will be your day mr. @username ✌🏾insha allah, osun na ma lule bi ekiti state. #osundecides2022 ##url",Abuse,107
train_yoruba_02784,"""iponri baba nla ku e lo foolish ati worthless..omo ale omo...na tinubu dey cause all this rubbish. ##url",Abuse,105
train_yoruba_00552,"""hon tope olarinoye olayonu danlad immediate pass  member house representative offa ifelodun oyun federal constituency celebrate with his royal highness alhaji ibrahim sulu-gambari (cfr), mai martaba, emir of ilorin,… ##url",Normal,223
train_yoruba_01179,"""at 23 òrí gbògbó yìn tí dàrú""",Abuse,30
dev_yoruba_00084,"""the late orimolusi, oba joel adeboye of ijebu igbo was one of the most progressive &amp; enlightened obas of his time. he sadly died in an air crash in tripoli. he was returning from a conference of the cocoa aliance held in london. in those days aircraft had to stop over to refuel. ##url",Normal,290
train_yoruba_01776,obo ti en ponle ni mushin won ti do pa lagege,Normal,45
dev_yoruba_00630,"""olé, bubu and 001, same thing!   mtcheeeew.""",Abuse,45
train_yoruba_00139,olè tí ó nífẹ̀ẹ́ ará ìlú nìyẹn o kì í ṣe àwọn olè ọ̀jẹ̀lú tí à ń pè ní òṣèlú tí ó jẹ́ wípé ti àpò ara wọn nìkan ni wọ́n mọ̀ bámúbámú ni mo yó mi ò mọ̀ bóyá ebi ń pa ọmọ ẹnìkan,Abuse,175
test_yoruba_00599,"""eyikeyi ènìyàn, idaji eda eniyan idaji eranko, okunrin tabi obinrin, iwin tabi oriṣa ti wọn duro lati polowo rẹ, fun itiju ni odun yi. wọn yóò ku ni orukọ jesu  amin   #ojuaroleoodua ##url",Normal,189
train_yoruba_02666,"""do not underrate the power of an angel coach... ọlẹ #mufc ##url",Abuse,64
train_yoruba_02308,"""kini gbogbo eleyi ni tori olorun??? ##url",Normal,42
dev_yoruba_00255,ayé tó ṣe ilá tí ilá fi kó ló ṣe ikàn tí ó fi wọ ẹ̀wù ẹ̀jẹ̀ àwọn ló sọ ọrún di ọ̀pá mo gbédìí fáyé o,Normal,100
train_yoruba_00428,original staff office of oba of lagos by chief abisoye oshodi,Normal,61
test_yoruba_00119,ọmọ yorùbá ni mi n ò kí ń ṣe ọmọ àlè ọmọ ọkọ ni mi mi ò mọ ti ẹ,Normal,64
dev_yoruba_00606,Werey oloju meji,Abuse,16
train_yoruba_02840,"""@username ẹ ti yà werey sir 😂😂😂😂 he's not desperate to win what again? are you playing 😂😂😂😂""",Abuse,93
train_yoruba_01412,ẹrú lẹni tó ní èdè ti rẹ̀ àmọ́ ti ẹni ẹlẹ́ni ló gbé karí má di ẹrú mọ́ sọ èdè rẹ,Abuse,80
test_yoruba_00442,"""satan,i see you..i seriously see you..but not me,go somewhere else omaale jatijati😂😂😂😂 tinubu wike #tinubu2023 #bat2023""",Abuse,121
train_yoruba_01230,ẹwá o ṣé ọ̀kín lọba ẹiyẹ ni àbí ògòngò kìnìún nkọ́ òun lọba ẹranko ni àbí àjànàkú,Normal,81
test_yoruba_00161,"""@username bastard son of a thousand fathers. i don’t blame you. condom would have protected this but your father was too horny to fornicate that he forgot to pull out. if you don’t fuck out of my mentions. oloribuku eyain jati jati, wa shofo ku ni. o ni she orire, koni dufun eh!""",Abuse,281
train_yoruba_01046,"""@username omo ale jatijati!!! you will still be used for rituals by yahoo boys.""",Abuse,81
dev_yoruba_00375,"""bí wónbání eranko oní'wo ni yíó kan nipa,egbónán sébí ti ìgbín🐚 wááni?""",Abuse,72
train_yoruba_02026,Nothing like casted.. Olodo,Abuse,27
dev_yoruba_00665,"""awon omo ale jati jati ##url",Abuse,29
train_yoruba_01231,"""you called this game @username with blood of innocent nigerians   onikure iwo bobo yii  omo ale jatijati  #endsars ##url",Abuse,121
train_yoruba_01353,"""iro noni gbogbo e diane will come and press his mumu button now ni uncle baa di ode 😭😭 ##url",Abuse,93
train_yoruba_02757,"""ikú fẹ́ pa alápatà ó ńkígbe; ọmọ ẹranko tó ti dá lóró ńkọ́? ##url",Normal,66
train_yoruba_00299,"""egbon adigun ibadan ti soro soke pe seyi dagboru ma lule ni odun 2023. @username """,Abuse,83
test_yoruba_00240,ọ̀pọ̀lọpọ̀ ló ti jẹ èèwọ̀ nǹkan ò bá wọ̀ fún wọn mọ́ ọ̀pọ̀ ló ti pa ìṣèṣe ìdílée wọn tì ègún ìdílé bẹ̀rẹ̀ sí í jà fitafita bí ìjì eku ò ké bí eku ẹyẹ ò ké bí ẹyẹ ọmọ ènìyàn ò fọhùn bí ènìyàn ayé ti ṣá bálábálá,Normal,209
dev_yoruba_00266,"""sorò sokê weyrey! 😏 ##url",Abuse,26
train_yoruba_00008,"""ani afofungbemu ní yín, ẹ si ni inú a n ro kan kan. ọ̀pọ̀lọpọ̀ yin o si ni ọpọlọ kan, gbogbo ọpọlọ to ye ke ma fi ronú ni àwọn baba n la baba yin ti fi jagun biafra. mi o ri yin bawo, nigba ti o jẹ wípé ẹ kuku tẹ́lẹ̀ ojukwu bi afoju, ohin si gbe yin handicap. were ##url",Hate,271
test_yoruba_00003,àbá o ní ọgbọ́n kan jọ̀wọ́ má rìí mọ́lẹ̀ màá rọ̀ọ́ kí o dìmọ́ pàpàkókó má jẹ̀ẹ́ ó lọ ó lè jẹ́ iṣẹ́ àtọ̀run yàn rẹ nùun,Normal,119
train_yoruba_00103,"""kòsí eranko tí óya el'étíkunkun al'áìgboràn bí òsì. máseju pàsán tí ofilée lugbó nùn rárá nítoríwípé ósìmaapadà wá.👇 mko abiola""",Normal,129
train_yoruba_03286,"""@username ofo, adanu, ibanuje lo ma je tie to family ti family.  o ni ri ba ti'se, iwo oloriburuku omo ofo yiiiii.  awon set alaye baje""",Abuse,137
train_yoruba_02975,"""may you receive sense. ode like you nlo soro bayi. to ba ni ise tie, oni la enu bayi ko fi soro ti o ni sense. oniranu. ##url",Abuse,126
train_yoruba_02711,"""@username your entire household are foolish, oponu ayirada! omo ale jati jati""",Abuse,79
train_yoruba_01186,ẹni tó dàgbà jù ní ìlú náà wọ́n mu gẹ́gẹ́ bíi bàbá wọn àwọn ìran tó ń kọjá pèé ní alálẹ̀ wọn tí ó mú kí ẹ̀yà ìjẹ̀bú fi di ìdásílẹ̀ ọ̀rọ̀ ẹbọníta tí wọ́n ń pè ní àtibẹ̀rẹ̀ ni wọ́n gbàgbọ́ wípé bí ìran ti ń kọjá lọ ó di ọbaníta ọba ní oríta,Normal,238
dev_yoruba_00215,"""the statue builder on d builder .... omo ale ni dj se...  so okorocha ni omo ologo, eleyi yi ti rogo lowo efcc  #apcpresidentialprimaries""",Abuse,139
test_yoruba_00262,Oloriburuku Governor   K!ller of peaceful protesters   Tinubu puppet  Skoi Governor,Abuse,83
dev_yoruba_00290,"""@username ""shun oloju kokoro"" means be content with what you have and don't put your eyes on what others have.""",Normal,112
train_yoruba_02763,"""congratulations and happy married life to mobolaji and david god bless your union.❣️ @ oki olodo junction,ibadan! ##url",Normal,120
train_yoruba_01684,àmọ́ olè iná tó kú níjọ́sí ṣèbí olè eérú ló fi bojú àbí jàndùkú ọ̀gẹ̀dẹ̀ tó kú níjọ́oníìí jàndùkú ọmọ rẹ̀ kó fi rọ́pò ni,Abuse,120
train_yoruba_02027,"""@username go and wake them up. oloriburuku ómó irankiran""",Abuse,58
train_yoruba_01389,mo ṣàkíyèsí kan bí mo bá túwíìtì nípa ìṣẹ̀ṣe ara àwọn kan kì í gbà á wọ́n á ṣíra tẹ àìbárìn wọn kò tẹ̀lé mi mọ́ òtítọ́ a máa korò kò sì sí bí a ó ti se ebòlò tí kò ní rùn kò sí bí a ó ti sọ̀rọ̀ ìran yoòbá tí a ó yọ tòòṣà kúrò kò ṣe é ṣe yoruba,Normal,243
train_yoruba_01055,"""@username see person wey sabi. ani ode ni eh se! oni opolo rara. oponu oshi. nba sense. pa ara eh danu tori tweet.""",Abuse,116
test_yoruba_00012,wòlíì tí yóò gbàdúrà fún wèrè kò gbọdọ̀ dijú  esinoro oweigbalode yoruba,Normal,72
train_yoruba_00124,ẹ̀wà àgànyìn àti páfun n ò fi ṣeré rí,Normal,37
train_yoruba_02335,ààrẹ ò wí ní pa tó rìn lọ,Normal,25
train_yoruba_00135,"""@username oti gbe won ni handicap 🤣🤣🤣🤣🤣 omo yin o se agbafo ohun gbe aso wa le, eri oju ole e mu. radarada""",Abuse,108
train_yoruba_01392,"""olofo lo n binu ologo  kikikikikiki  the crown of the peacock is unlike that of any other birds   no be me talk am na awa zaddy teebillz  #akwaabatacha  #tachaxdespitegoc  #tachaxdespitegoc ##url",Normal,196
train_yoruba_03356,"""@username olodo ni e. oponu. translate that mumu""",Abuse,50
train_yoruba_00912,"""awon eleyi ti ya wèré ni sha... ##url",Abuse,38
dev_yoruba_00693,"""shey ori yin daru ni? abi kini gbogbo arrogance ti en disolay pelu ignorance yin? ##url",Abuse,88
train_yoruba_01884,"""@username onigbo jati jati""",Abuse,28
test_yoruba_00465,"""aja lo ma je enu e. iwo eranko lasan lasan yi! omo pau bi ibon. ko ni ye e! ##url",Abuse,82
train_yoruba_03220,"""shina ni ko ma shey kiri tl.. oniranu buruku 😒 ##url",Abuse,53
